Estabelecimento	Série	Nota Fiscal	Emitente	Nat. Operação	Data NF	Item	Tributo	CST	Alíquota	Base de Cálculo	Valor Tributado	Valor Isento	Valor Outros	Valor Serviço Subcontratado	Valor Retenção Adicional	Valor Retenção Não Pago	Valor Serviço - Cond. Especial 15 anos	Valor Serviço - Cond. Especial 20 anos	Valor Serviço - Cond. Especial 25 anos	Valor Retenção Adicional Não Pago
1	UN	9990811	12704	111EFR	8/10/2011	.COMPRAS	IPI	49	5.00	10.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	9990811	12704	111EFR	8/10/2011	.COMPRAS	PIS	06	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	9990811	12704	111EFR	8/10/2011	.COMPRAS	COFINS	06	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001108	12704	111EFF	8/11/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001108	12704	111EFF	8/11/2011	.COMPRAS	PIS	06	0.00	10000.00	165.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001108	12704	111EFF	8/11/2011	.COMPRAS	COFINS	06	0.00	10000.00	760.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001345	12704	111EFF	8/11/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001345	12704	111EFF	8/11/2011	.COMPRAS	PIS	06	0.00	400.00	6.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001345	12704	111EFF	8/11/2011	.COMPRAS	COFINS	06	0.00	400.00	30.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001347	12704	111EFR	8/11/2011	.COMPRAS	ICMS	00	17.00	400.00	68.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001347	12704	111EFR	8/11/2011	.COMPRAS	IPI	49	5.00	400.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001347	12704	111EFR	8/11/2011	.COMPRAS	PIS	06	0.00	400.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001347	12704	111EFR	8/11/2011	.COMPRAS	COFINS	06	0.00	400.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0011082	12704	111FAF	8/11/2011	.COMPRAS.LOTE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0011082	12704	111FAF	8/11/2011	.COMPRAS.LOTE	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0011082	12704	111FAF	8/11/2011	.COMPRAS.LOTE	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0110801	90000033	210202	8/11/2011	TRIGO	ICMS	40	0.00	0.00	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0110801	90000033	210202	8/11/2011	TRIGO	IPI	02	0.00	0.00	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0110801	90000033	210202	8/11/2011	TRIGO	PIS	06	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0110801	90000033	210202	8/11/2011	TRIGO	COFINS	06	0.00	13500.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.LOTE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.LOTE	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.LOTE	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.FISICO	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.FISICO	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRAS.FISICO	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASCONSIGNA	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASCONSIGNA	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASCONSIGNA	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASREFERENC	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASREFERENC	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASREFERENC	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASDD	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASDD	PIS	06	0.00	50.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0110811	12704	111EFF	8/11/2011	.COMPRASDD	COFINS	06	0.00	50.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	1234567	12704	111EFF	8/11/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	1234567	12704	111EFF	8/11/2011	.COMPRAS	PIS	06	0.00	100000.00	1650.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	1234567	12704	111EFF	8/11/2011	.COMPRAS	COFINS	06	0.00	100000.00	7600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2736373	1	211MRI	8/11/2011	13D	ICMS	90	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2736373	1	211MRI	8/11/2011	13D	IPI	03	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2736373	1	211MRI	8/11/2011	13D	PIS	06	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	2736373	1	211MRI	8/11/2011	13D	COFINS	06	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001208	12704	111FAF	8/12/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001208	12704	111FAF	8/12/2011	.COMPRAS	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001208	12704	111FAF	8/12/2011	.COMPRAS	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS	PIS	06	0.00	40.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS	COFINS	06	0.00	40.00	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.FISICO	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.FISICO	PIS	06	0.00	60.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.FISICO	COFINS	06	0.00	60.00	4.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.LOTE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.LOTE	PIS	06	0.00	80.00	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRAS.LOTE	COFINS	06	0.00	80.00	6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASDD	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASDD	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASDD	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASNO.SERIE	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASNO.SERIE	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASNO.SERIE	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASREFERENC	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASREFERENC	PIS	06	0.00	120.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001349	12704	111FAF	8/12/2011	.COMPRASREFERENC	COFINS	06	0.00	120.00	9.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001351	12704	111FAF	8/12/2011	.COMPRASDD	ICMS	90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001351	12704	111FAF	8/12/2011	.COMPRASDD	PIS	06	0.00	250.00	4.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0001351	12704	111FAF	8/12/2011	.COMPRASDD	COFINS	06	0.00	250.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.COMPRAS	ICMS	00	7.00	640.00	44.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.COMPRAS	ICMS ANTEC		0.00	4.00	75.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.COMPRAS	IPI	00	5.00	640.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.COMPRAS	PIS	07	0.00	640.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.COMPRAS	COFINS	07	0.00	640.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.DANF-E	ICMS	00	7.00	1890.00	132.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.DANF-E	ICMS ANTEC		0.00	10.00	240.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.DANF-E	IPI	01	0.00	1890.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.DANF-E	PIS	07	0.00	1890.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004589	13	211STO	8/12/2011	.DANF-E	COFINS	07	0.00	1890.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40F	ICMS	00	7.00	615.00	43.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40F	ICMS ANTEC		0.00	15.00	286.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40F	IPI	01	0.00	615.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40F	PIS	01	1.65	615.00	10.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40F	COFINS	01	7.60	615.00	46.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40T	ICMS	00	7.00	180.00	12.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40T	ICMS ANTEC		0.00	9.00	18.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40T	IPI	01	0.00	180.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40T	PIS	01	1.65	180.00	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	1	0004590	1	211STO	8/12/2011	40T	COFINS	01	7.60	180.00	13.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008101	1	211MRI	8/12/2011	13D	ICMS	90	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008101	1	211MRI	8/12/2011	13D	IPI	03	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008101	1	211MRI	8/12/2011	13D	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008101	1	211MRI	8/12/2011	13D	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008103	1	211MRI	8/12/2011	13D	ICMS	90	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008103	1	211MRI	8/12/2011	13D	IPI	03	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008103	1	211MRI	8/12/2011	13D	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008103	1	211MRI	8/12/2011	13D	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008105	1	211MRI	8/12/2011	13D	ICMS	90	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008105	1	211MRI	8/12/2011	13D	IPI	03	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008105	1	211MRI	8/12/2011	13D	PIS	06	0.00	100.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	UN	0008105	1	211MRI	8/12/2011	13D	COFINS	06	0.00	100.00	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076316	70	6123	8/12/2011	13C	ICMS	00	25.00	101.00	25.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076316	70	6123	8/12/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076316	70	6123	8/12/2011	13C	PIS	01	0.00	101.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076316	70	6123	8/12/2011	13C	COFINS	01	0.00	101.00	7.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13F	PIS	01	0.00	104.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13F	COFINS	04	0.00	104.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13D	ICMS	00	25.00	102.00	25.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13D	IPI	51	0.00	0.00	0.00	0.00	102.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13D	PIS	02	0.00	102.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13D	COFINS	01	0.00	102.00	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	DD	ICMS	00	25.00	103.00	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	DD	IPI	51	0.00	0.00	0.00	0.00	103.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	DD	PIS	01	0.00	103.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	DD	COFINS	01	0.00	103.00	7.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13T	ICMS	00	25.00	105.00	26.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13T	IPI	51	0.00	0.00	0.00	0.00	105.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13T	PIS	01	0.00	105.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076317	81	6123	8/12/2011	13T	COFINS	01	0.00	105.00	7.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13C	ICMS	00	25.00	109.08	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13C	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13C	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13F	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13F	COFINS	04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13T	ICMS	00	25.00	105.00	26.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13T	IPI	51	0.00	0.00	0.00	0.00	105.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13T	PIS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076318	70	699BRM	8/12/2011	13T	COFINS	06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13C	ICMS	00	25.00	101.00	25.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13C	PIS	01	0.00	101.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13C	COFINS	01	0.00	101.00	7.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13F	PIS	01	0.00	104.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076319	70	6123	8/12/2011	13F	COFINS	04	0.00	104.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13C	ICMS	00	25.00	101.00	25.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13C	PIS	01	0.00	101.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13C	COFINS	01	0.00	101.00	7.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13F	PIS	01	0.00	104.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076320	81	6123	8/12/2011	13F	COFINS	04	0.00	104.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13C	ICMS	00	25.00	101.00	25.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13C	IPI	50	8.00	101.00	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13C	PIS	01	0.00	101.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13C	COFINS	01	0.00	101.00	7.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13F	ICMS	00	25.00	104.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	104.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13F	PIS	01	0.00	104.00	1.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076321	70	6123	8/12/2011	13F	COFINS	04	0.00	104.00	7.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13C	ICMS	00	25.00	1010.00	252.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13C	IPI	50	8.00	1010.00	80.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13C	PIS	01	0.00	1010.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13C	COFINS	01	0.00	1010.00	76.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13T	ICMS	00	25.00	1050.00	262.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13T	IPI	51	0.00	0.00	0.00	0.00	1050.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13T	PIS	01	0.00	1050.00	17.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13T	COFINS	01	0.00	1050.00	79.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13F	ICMS	00	25.00	1040.00	260.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13F	IPI	51	0.00	0.00	0.00	0.00	1040.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13F	PIS	01	0.00	1040.00	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076322	81	6123	8/12/2011	13F	COFINS	04	0.00	1040.00	79.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1	5	0076323	81	6123	8/12/2011	P2	ICMS	00	25.00	1296.00	324.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
